Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,rand_food1,chosen food,not chosen food,rand_food2,rand_food3,rand_food4,rand_food5,rand_food6,rand_food7,rand_food8,image_food,Participant_preference,food_rating,random number,fixation_times
16,1551714058019,04/03/2019 15:40:58,1551714057893,0,04/03/2019 15:40:57,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,3,option3,Zone1,response_button_text,1226.474999974016,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,a11.jpg,,,b18.jpg,c11.jpg,c10.jpg,b15.jpg,a4.jpg,a16.jpg,c21.jpg,,,,,
17,1551714060286,04/03/2019 15:41:00,1551714060161,0,04/03/2019 15:41:00,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,4,option4,Zone1,response_button_text,2250.3600000054576,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,a11.jpg,,,b18.jpg,c11.jpg,c10.jpg,b15.jpg,a4.jpg,a16.jpg,c21.jpg,,,,,
18,1551714061362,04/03/2019 15:41:01,1551714061117,0,04/03/2019 15:41:01,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,5,option5,Zone1,response_button_text,936.8450000183657,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,a11.jpg,,,b18.jpg,c11.jpg,c10.jpg,b15.jpg,a4.jpg,a16.jpg,c21.jpg,,,,,
19,1551714062950,04/03/2019 15:41:02,1551714062818,0,04/03/2019 15:41:02,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,6,option6,Zone9,response_button_image,1680.6499999947846,a4.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,a11.jpg,,,b18.jpg,c11.jpg,c10.jpg,b15.jpg,a4.jpg,a16.jpg,c21.jpg,,,,,
20,1551714064358,04/03/2019 15:41:04,1551714064228,0,04/03/2019 15:41:04,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,14,grey6,Zone1,continue_button,1401.9949999637902,,,0,1,0,,,,Spreadsheet1,,1,sequence,,a11.jpg,,,b18.jpg,c11.jpg,c10.jpg,b15.jpg,a4.jpg,a16.jpg,c21.jpg,,,,,
21,1551714064858,04/03/2019 15:41:04,1551714064726,0,04/03/2019 15:41:04,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,15,grey7,Zone1,continue_button,487.0899999514222,,,0,1,0,,,,Spreadsheet1,,1,sequence,,a11.jpg,,,b18.jpg,c11.jpg,c10.jpg,b15.jpg,a4.jpg,a16.jpg,c21.jpg,,,,,
22,1551714064936,04/03/2019 15:41:04,1551714064806,0,04/03/2019 15:41:04,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,a11.jpg,,,b18.jpg,c11.jpg,c10.jpg,b15.jpg,a4.jpg,a16.jpg,c21.jpg,,,,,
23,1551714068483,04/03/2019 15:41:08,1551714068315,0,04/03/2019 15:41:08,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_endValue,3509.0300000156276,71,,0,1,0,,,,Spreadsheet1,,1,sequence,,a11.jpg,,,b18.jpg,c11.jpg,c10.jpg,b15.jpg,a4.jpg,a16.jpg,c21.jpg,,,,,
24,1551714068687,04/03/2019 15:41:08,1551714068316,0,04/03/2019 15:41:08,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,Zone4,continue_button,3509.0300000156276,,,0,1,0,,,,Spreadsheet1,,1,sequence,,a11.jpg,,,b18.jpg,c11.jpg,c10.jpg,b15.jpg,a4.jpg,a16.jpg,c21.jpg,,,,,
25,1551714069560,04/03/2019 15:41:09,1551714069388,0,04/03/2019 15:41:09,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,17,next sequence?,advancementZone,continue_button,1065.4449999565259,,,0,1,0,,,,Spreadsheet1,,1,sequence,,a11.jpg,,,b18.jpg,c11.jpg,c10.jpg,b15.jpg,a4.jpg,a16.jpg,c21.jpg,,,,,
26,1551714073798,04/03/2019 15:41:13,1551714073647,0,04/03/2019 15:41:13,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,choice,response_button_image,3395.13999997871,b27.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
27,1551714075154,04/03/2019 15:41:15,1551714074950,0,04/03/2019 15:41:14,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,9,grey1,Zone1,continue_button,1294.9699999880977,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
28,1551714075359,04/03/2019 15:41:15,1551714075139,0,04/03/2019 15:41:15,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,10,grey2,Zone1,continue_button,179.64499996742234,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
29,1551714075575,04/03/2019 15:41:15,1551714075308,0,04/03/2019 15:41:15,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,11,grey3,Zone1,continue_button,160.75500001898035,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
30,1551714075829,04/03/2019 15:41:15,1551714075477,0,04/03/2019 15:41:15,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,12,grey4,Zone1,continue_button,159.6650000428781,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
31,1551714076065,04/03/2019 15:41:16,1551714075637,0,04/03/2019 15:41:15,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,13,grey5,Zone1,continue_button,151.36999997776002,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
32,1551714076357,04/03/2019 15:41:16,1551714076114,0,04/03/2019 15:41:16,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,14,grey6,Zone1,continue_button,470.7100000232458,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
33,1551714076764,04/03/2019 15:41:16,1551714076592,0,04/03/2019 15:41:16,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,15,grey7,Zone1,continue_button,469.0600000321865,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
34,1551714076987,04/03/2019 15:41:16,1551714076675,0,04/03/2019 15:41:16,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
35,1551714079388,04/03/2019 15:41:19,1551714079218,0,04/03/2019 15:41:19,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_endValue,2543.7050000182353,83,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
36,1551714079482,04/03/2019 15:41:19,1551714079219,0,04/03/2019 15:41:19,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,Zone4,continue_button,2543.7050000182353,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
37,1551714080497,04/03/2019 15:41:20,1551714080333,0,04/03/2019 15:41:20,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,17,next sequence?,advancementZone,continue_button,1107.8350000316277,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
38,1551714084482,04/03/2019 15:41:24,1551714084313,0,04/03/2019 15:41:24,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,choice,response_button_image,3170.1499999617226,b6.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
39,1551714085732,04/03/2019 15:41:25,1551714085596,0,04/03/2019 15:41:25,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,9,grey1,Zone1,continue_button,1275.9500000393018,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
40,1551714085904,04/03/2019 15:41:25,1551714085776,0,04/03/2019 15:41:25,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,10,grey2,Zone1,continue_button,171.280000009574,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
41,1551714086061,04/03/2019 15:41:26,1551714085935,0,04/03/2019 15:41:25,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,11,grey3,Zone1,continue_button,151.1550000286661,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
42,1551714086201,04/03/2019 15:41:26,1551714086074,0,04/03/2019 15:41:26,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,12,grey4,Zone1,continue_button,130.89999998919666,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
43,1551714086341,04/03/2019 15:41:26,1551714086224,0,04/03/2019 15:41:26,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,13,grey5,Zone1,continue_button,141.3499999907799,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
44,1551714086498,04/03/2019 15:41:26,1551714086382,0,04/03/2019 15:41:26,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,14,grey6,Zone1,continue_button,150.55500000016764,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
45,1551714087505,04/03/2019 15:41:27,1551714087378,0,04/03/2019 15:41:27,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,15,grey7,Zone1,continue_button,987.3950000037439,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
46,1551714087646,04/03/2019 15:41:27,1551714087461,0,04/03/2019 15:41:27,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
47,1551714089668,04/03/2019 15:41:29,1551714089458,0,04/03/2019 15:41:29,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_endValue,1996.5850000153296,83,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
48,1551714089780,04/03/2019 15:41:29,1551714089462,0,04/03/2019 15:41:29,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,Zone4,continue_button,1996.5850000153296,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
49,1551714090574,04/03/2019 15:41:30,1551714090442,0,04/03/2019 15:41:30,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,17,next sequence?,advancementZone,continue_button,974.2950000218116,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
50,1551714093138,04/03/2019 15:41:33,1551714093000,0,04/03/2019 15:41:33,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,Zone1,response_button_text,1682.0549999829382,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
51,1551714094092,04/03/2019 15:41:34,1551714093866,0,04/03/2019 15:41:33,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,2,option2,Zone1,response_button_text,849.9599999631755,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
52,1551714094966,04/03/2019 15:41:34,1551714094811,0,04/03/2019 15:41:34,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,3,option3,Zone1,response_button_text,929.7349999542348,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
53,1551714095919,04/03/2019 15:41:35,1551714095806,0,04/03/2019 15:41:35,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,4,option4,Zone1,response_button_text,977.2699999739416,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
54,1551714096997,04/03/2019 15:41:36,1551714096871,0,04/03/2019 15:41:36,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,5,option5,Zone1,response_button_text,1048.2799999881536,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
55,1551714098599,04/03/2019 15:41:38,1551714098483,0,04/03/2019 15:41:38,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,6,option6,Zone1,response_button_text,1594.1800000146031,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
56,1551714101712,04/03/2019 15:41:41,1551714101587,0,04/03/2019 15:41:41,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,7,option7,choice,response_button_image,3084.1500000096858,a8.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
57,1551714103118,04/03/2019 15:41:43,1551714102979,0,04/03/2019 15:41:42,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,15,grey7,Zone1,continue_button,1381.9399999920279,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
58,1551714103181,04/03/2019 15:41:43,1551714103054,0,04/03/2019 15:41:43,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
59,1551714106641,04/03/2019 15:41:46,1551714106492,0,04/03/2019 15:41:46,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_endValue,3438.4399999980815,72,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
60,1551714106830,04/03/2019 15:41:46,1551714106493,0,04/03/2019 15:41:46,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,Zone4,continue_button,3438.4399999980815,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
61,1551714107887,04/03/2019 15:41:47,1551714107757,0,04/03/2019 15:41:47,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,17,next sequence?,advancementZone,continue_button,1256.9099999964237,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
62,1551714109871,04/03/2019 15:41:49,1551714109657,0,04/03/2019 15:41:49,6235,14,task-o4eu,,2260505,BLIND,616358,Food,complete,,5c7d442e419b560017021a43,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,Zone1,response_button_text,1409.7099999780767,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,a22.jpg,,,c24.jpg,c8.jpg,c14.jpg,c27.jpg,b11.jpg,a3.jpg,a27.jpg,,,,,
