Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,chosen face,not chosen face,rand_male_face1,rand_male_face2,rand_male_face3,rand_male_face4,rand_male_face5,rand_male_face6,rand_male_face7,rand_male_face8,image_male,Participant_preference,face_rating,random number,fixation_times
71,1551371022540,28/02/2019 16:23:42,1551371023190,0,28/02/2019 16:23:43,6235,13,task-dvb3,,2241462,BLIND,610534,Faces,complete,,5c7807ae3bc6a50015922ada,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_endValue,1607.0549997966737,89,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
72,1551371022618,28/02/2019 16:23:42,1551371023192,0,28/02/2019 16:23:43,6235,13,task-dvb3,,2241462,BLIND,610534,Faces,complete,,5c7807ae3bc6a50015922ada,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,Zone4,continue_button,1607.0549997966737,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
73,1551371023525,28/02/2019 16:23:43,1551371024174,0,28/02/2019 16:23:44,6235,13,task-dvb3,,2241462,BLIND,610534,Faces,complete,,5c7807ae3bc6a50015922ada,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,17,next sequence?,advancementZone,continue_button,969.2049999721348,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
74,1551371023619,28/02/2019 16:23:43,1551371024188,0,28/02/2019 16:23:44,6235,13,task-dvb3,,2241462,BLIND,610534,Faces,complete,,5c7807ae3bc6a50015922ada,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,END TASK,,,,,113257,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
1,1551371008807,28/02/2019 16:23:28,1551371008642,0,28/02/2019 16:23:28,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1551371036583,28/02/2019 16:23:56,1551371036504,0,28/02/2019 16:23:56,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,Zone1,response_button_text,27324.840000015683,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
3,1551371038661,28/02/2019 16:23:58,1551371038413,0,28/02/2019 16:23:58,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,2,option2,Zone1,response_button_text,1883.2000000402331,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
4,1551371039240,28/02/2019 16:23:59,1551371039166,0,28/02/2019 16:23:59,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,3,option3,Zone1,response_button_text,732.4149999767542,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
5,1551371040036,28/02/2019 16:24:00,1551371039962,0,28/02/2019 16:23:59,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,4,option4,Zone1,response_button_text,773.784999968484,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
6,1551371040833,28/02/2019 16:24:00,1551371040762,0,28/02/2019 16:24:00,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,5,option5,Zone1,response_button_text,773.990000016056,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
7,1551371041959,28/02/2019 16:24:01,1551371041892,0,28/02/2019 16:24:01,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,6,option6,Zone1,response_button_text,1099.989999900572,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
8,1551371043302,28/02/2019 16:24:03,1551371043253,0,28/02/2019 16:24:03,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,7,option7,Zone1,response_button_text,1334.7800000337884,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
9,1551371057239,28/02/2019 16:24:17,1551371057186,0,28/02/2019 16:24:17,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,8,option8,Zone1,response_button_image,13909.304999979213,Google_1_Jason Hershey_19_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
10,1551371057364,28/02/2019 16:24:17,1551371057285,0,28/02/2019 16:24:17,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
11,1551371062588,28/02/2019 16:24:22,1551371062505,0,28/02/2019 16:24:22,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_endValue,5220.520000089891,1,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
12,1551371062730,28/02/2019 16:24:22,1551371062507,0,28/02/2019 16:24:22,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,Zone4,continue_button,5220.520000089891,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
13,1551371063572,28/02/2019 16:24:23,1551371063498,0,28/02/2019 16:24:23,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,17,next sequence?,advancementZone,continue_button,978.9949998958036,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
14,1551371067479,28/02/2019 16:24:27,1551371066359,0,28/02/2019 16:24:26,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,choice,response_button_image,2442.614999949001,Brian_Furlong_15_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
15,1551371070921,28/02/2019 16:24:30,1551371070853,0,28/02/2019 16:24:30,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,9,grey1,Zone1,continue_button,4480.57500005234,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
16,1551371073296,28/02/2019 16:24:33,1551371073249,0,28/02/2019 16:24:33,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,10,grey2,Zone1,continue_button,2382.8300000168383,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
17,1551371073702,28/02/2019 16:24:33,1551371073649,0,28/02/2019 16:24:33,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,11,grey3,Zone1,continue_button,385.4249999858439,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
18,1551371074109,28/02/2019 16:24:34,1551371074053,0,28/02/2019 16:24:34,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,12,grey4,Zone1,continue_button,389.56499996129423,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
19,1551371074530,28/02/2019 16:24:34,1551371074478,0,28/02/2019 16:24:34,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,13,grey5,Zone1,continue_button,412.49499993864447,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
20,1551371074984,28/02/2019 16:24:34,1551371074926,0,28/02/2019 16:24:34,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,14,grey6,Zone1,continue_button,436.57500005792826,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
21,1551371075625,28/02/2019 16:24:35,1551371075534,0,28/02/2019 16:24:35,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,15,grey7,Zone1,continue_button,594.4750000489876,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
22,1551371075734,28/02/2019 16:24:35,1551371075629,0,28/02/2019 16:24:35,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
23,1551371083930,28/02/2019 16:24:43,1551371083875,0,28/02/2019 16:24:43,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_endValue,8244.775000028312,70,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
24,1551371084043,28/02/2019 16:24:44,1551371083877,0,28/02/2019 16:24:43,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,Zone4,continue_button,8244.775000028312,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
25,1551371087169,28/02/2019 16:24:47,1551371087104,0,28/02/2019 16:24:47,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,17,next sequence?,advancementZone,continue_button,3215.650000027381,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
26,1551371089810,28/02/2019 16:24:49,1551371089682,0,28/02/2019 16:24:49,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,Zone1,response_button_text,2296.3300000410527,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
27,1551371093170,28/02/2019 16:24:53,1551371093112,0,28/02/2019 16:24:53,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,2,option2,Zone1,response_button_text,3407.2950000409037,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
28,1551371093936,28/02/2019 16:24:53,1551371093881,0,28/02/2019 16:24:53,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,3,option3,Zone1,response_button_text,746.805000002496,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
29,1551371095170,28/02/2019 16:24:55,1551371095076,0,28/02/2019 16:24:55,6235,13,task-dvb3,,2241491,BLIND,610556,Faces,complete,,5c7808ac2ceba0001668ad3c,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.96,1440x900,1457x688,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,4,option4,Zone1,response_button_text,1173.3600000152364,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Jose Bustamante_15_oval.jpg,Google_1_Charles Robson_5_oval.jpg,Google_1_Eugene Dreyer_5_oval.jpg,Google_1_Chris Kissinger_19_oval.jpg,Google_1_Jonathan Ranson_7_oval.jpg,Google_1_Kevin Michaud_9_oval.jpg,Google_1_John Polk_15_oval.jpg,Google_1_Jeffery Barnum_11_oval.jpg,,,,,
