Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,rand_female_face1,rand_female_face2,rand_female_face3,rand_female_face4,rand_female_face5,rand_female_face6,rand_female_face7,rand_female_face8,chosen face,not chosen face,image_female,Participant_preference,face_rating,random number,fixation_times
32,1551373110733,28/02/2019 16:58:30,1551373109749,0,28/02/2019 16:58:29,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,7,option7,Zone1,response_button_text,786.7850000038743,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Fred Muth_9_oval.jpg,Google_1_Anthony Zeringue_13_oval.jpg,Google_1_Angelica Raley_1_oval.jpg,Google_1_Jessica Almaraz_9_oval.jpg,Google_1_Donald Meyers_13_oval.jpg,Brandon_Anglin_17_oval.jpg,Google_1_Charlene Cordova_13_oval.jpg,Google_1_Geneva Gass_1_oval.jpg,,,,,,,
33,1551373111821,28/02/2019 16:58:31,1551373110841,0,28/02/2019 16:58:30,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,8,option8,Zone1,response_button_image,1062.6900000061141,Google_1_Geneva Gass_1_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,Google_1_Fred Muth_9_oval.jpg,Google_1_Anthony Zeringue_13_oval.jpg,Google_1_Angelica Raley_1_oval.jpg,Google_1_Jessica Almaraz_9_oval.jpg,Google_1_Donald Meyers_13_oval.jpg,Brandon_Anglin_17_oval.jpg,Google_1_Charlene Cordova_13_oval.jpg,Google_1_Geneva Gass_1_oval.jpg,,,,,,,
34,1551373112089,28/02/2019 16:58:32,1551373110916,0,28/02/2019 16:58:30,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Fred Muth_9_oval.jpg,Google_1_Anthony Zeringue_13_oval.jpg,Google_1_Angelica Raley_1_oval.jpg,Google_1_Jessica Almaraz_9_oval.jpg,Google_1_Donald Meyers_13_oval.jpg,Brandon_Anglin_17_oval.jpg,Google_1_Charlene Cordova_13_oval.jpg,Google_1_Geneva Gass_1_oval.jpg,,,,,,,
35,1551373114323,28/02/2019 16:58:34,1551373113308,0,28/02/2019 16:58:33,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,rating19,response_slider_endValue,2392.29499999783,63,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Fred Muth_9_oval.jpg,Google_1_Anthony Zeringue_13_oval.jpg,Google_1_Angelica Raley_1_oval.jpg,Google_1_Jessica Almaraz_9_oval.jpg,Google_1_Donald Meyers_13_oval.jpg,Brandon_Anglin_17_oval.jpg,Google_1_Charlene Cordova_13_oval.jpg,Google_1_Geneva Gass_1_oval.jpg,,,,,,,
36,1551373114462,28/02/2019 16:58:34,1551373113309,0,28/02/2019 16:58:33,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,Zone4,continue_button,2392.29499999783,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Fred Muth_9_oval.jpg,Google_1_Anthony Zeringue_13_oval.jpg,Google_1_Angelica Raley_1_oval.jpg,Google_1_Jessica Almaraz_9_oval.jpg,Google_1_Donald Meyers_13_oval.jpg,Brandon_Anglin_17_oval.jpg,Google_1_Charlene Cordova_13_oval.jpg,Google_1_Geneva Gass_1_oval.jpg,,,,,,,
37,1551373115196,28/02/2019 16:58:35,1551373114213,0,28/02/2019 16:58:34,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,17,next sequence?,advancementZone,continue_button,895.1499999966472,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Fred Muth_9_oval.jpg,Google_1_Anthony Zeringue_13_oval.jpg,Google_1_Angelica Raley_1_oval.jpg,Google_1_Jessica Almaraz_9_oval.jpg,Google_1_Donald Meyers_13_oval.jpg,Brandon_Anglin_17_oval.jpg,Google_1_Charlene Cordova_13_oval.jpg,Google_1_Geneva Gass_1_oval.jpg,,,,,,,
38,1551373117812,28/02/2019 16:58:37,1551373116838,0,28/02/2019 16:58:36,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,1,option1,Zone1,response_button_text,1356.1050000134856,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
39,1551373118609,28/02/2019 16:58:38,1551373117460,0,28/02/2019 16:58:37,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,2,option2,Zone1,response_button_text,600.959999996121,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
40,1551373119108,28/02/2019 16:58:39,1551373118089,0,28/02/2019 16:58:38,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,3,option3,Zone1,response_button_text,613.0950000078883,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
41,1551373119766,28/02/2019 16:58:39,1551373118776,0,28/02/2019 16:58:38,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,4,option4,Zone1,response_button_text,663.4500000072876,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
42,1551373120312,28/02/2019 16:58:40,1551373119325,0,28/02/2019 16:58:39,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,5,option5,Zone1,response_button_text,523.3250000019325,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
43,1551373120953,28/02/2019 16:58:40,1551373119933,0,28/02/2019 16:58:39,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,6,option6,Zone1,response_button_text,576.8050000042422,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
44,1551373121702,28/02/2019 16:58:41,1551373120548,0,28/02/2019 16:58:40,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,7,option7,Zone1,response_button_text,591.46999999939,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
45,1551373122234,28/02/2019 16:58:42,1551373121127,0,28/02/2019 16:58:41,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,8,option8,Zone1,response_button_image,559.16000000434,Brittany_Beech_9_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
46,1551373122234,28/02/2019 16:58:42,1551373121249,0,28/02/2019 16:58:41,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
47,1551373124757,28/02/2019 16:58:44,1551373123781,0,28/02/2019 16:58:43,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,rating19,response_slider_endValue,2532.774999999674,44,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
48,1551373124991,28/02/2019 16:58:44,1551373123783,0,28/02/2019 16:58:43,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,Zone4,continue_button,2532.774999999674,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
49,1551373126554,28/02/2019 16:58:46,1551373125574,0,28/02/2019 16:58:45,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,17,next sequence?,advancementZone,continue_button,1782.2549999982584,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Aaron Hulett_9_oval.jpg,Google_1_William Haupt_13_oval.jpg,Google_1_Donald Lavoie_2_oval.jpg,Google_1_Cassandra Rogers_7_oval.jpg,Audrey_Bender_3_oval.jpg,Google_1_Elsie Ricker_9_oval.jpg,Crystal_Rutland_9_oval.jpg,Brittany_Beech_9_oval.jpg,,,,,,,
50,1551373128851,28/02/2019 16:58:48,1551373127861,0,28/02/2019 16:58:47,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,1,option1,Zone1,response_button_text,2265.00000001397,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
51,1551373129728,28/02/2019 16:58:49,1551373128735,0,28/02/2019 16:58:48,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,2,option2,Zone1,response_button_text,854.1750000003958,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
52,1551373130479,28/02/2019 16:58:50,1551373129495,0,28/02/2019 16:58:49,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,3,option3,Zone1,response_button_text,739.3900000024587,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
53,1551373131353,28/02/2019 16:58:51,1551373130370,0,28/02/2019 16:58:50,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,4,option4,Zone1,response_button_text,848.5250000085216,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
54,1551373132263,28/02/2019 16:58:52,1551373131274,0,28/02/2019 16:58:51,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,5,option5,Zone1,response_button_text,882.4100000056205,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
55,1551373132987,28/02/2019 16:58:52,1551373132012,0,28/02/2019 16:58:52,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,6,option6,Zone1,response_button_text,711.5549999871291,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
56,1551373133799,28/02/2019 16:58:53,1551373132822,0,28/02/2019 16:58:52,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,7,option7,Zone1,response_button_text,782.8299999964656,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
57,1551373134826,28/02/2019 16:58:54,1551373133841,0,28/02/2019 16:58:53,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,8,option8,Zone1,response_button_image,993.7449999997625,Google_1_Janet Lashley_3_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
58,1551373135114,28/02/2019 16:58:55,1551373133949,0,28/02/2019 16:58:53,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
59,1551373136974,28/02/2019 16:58:56,1551373135991,0,28/02/2019 16:58:55,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,rating19,response_slider_endValue,2042.2149999940302,41,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
60,1551373137224,28/02/2019 16:58:57,1551373135992,0,28/02/2019 16:58:55,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,16,congratulations,Zone4,continue_button,2042.2149999940302,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
61,1551373138020,28/02/2019 16:58:58,1551373137040,0,28/02/2019 16:58:57,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,17,next sequence?,advancementZone,continue_button,1039.92000001017,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_Joy Schaaf_15_oval.jpg,Joe_Spring_17_oval.jpg,Google_1_Irene Williams_15_oval.jpg,Google_1_Keith Eckman_17_oval.jpg,Google_1_Claudia Dube_9_oval.jpg,Google_1_George Ottinger_15_oval.jpg,Google_1_Carlos Fagan_7_oval.jpg,Google_1_Janet Lashley_3_oval.jpg,,,,,,,
62,1551373139931,28/02/2019 16:58:59,1551373138942,0,28/02/2019 16:58:58,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,1,option1,choice,response_button_image,1263.104999990901,Google_1_David Gooden_3_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
63,1551373141320,28/02/2019 16:59:01,1551373140340,0,28/02/2019 16:59:00,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,9,grey1,Zone1,continue_button,1386.209999996936,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
64,1551373142241,28/02/2019 16:59:02,1551373141264,0,28/02/2019 16:59:01,6235,13,task-iyjb,,2241954,BLIND,610688,Faces,complete,,5c780d8af066ff001568cfda,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Female sequence,19,Female,,Finished phase 1,,,Include,,,,10,grey2,Zone1,continue_button,914.069999998901,,,0,1,0,,,,Spreadsheet1,,1,sequence,,Google_1_David Gooden_3_oval.jpg,Google_1_Katherine Alarcon_8_oval.jpg,Google_1_Jacob Mcgary_13_oval.jpg,Google_1_Amanda Hooten_5_oval.jpg,Google_1_Dolores Waldo_7_oval.jpg,Google_1_Henry Horsley_7_oval.jpg,Google_1_Gregory Driggers_9_oval.jpg,Google_1_Brandon Mai_11_oval.jpg,,,,,,,
